lat;lon;ele;time;temperature
47.580827;12.080374;796.621895;2024-08-23T17:11:53.300Z;29.01167100286918
47.580576;12.080342;797.079791;2024-08-23T17:11:59.290Z;30.014901466608837
47.580379;12.080286;797.456318;2024-08-23T17:12:03.996Z;28.515850857322427
47.58025;12.080148;797.765895;2024-08-23T17:12:06.723Z;28.500139078909612
47.580168;12.079871;798.162993;2024-08-23T17:12:10.563Z;28.62030367727799
47.580179;12.079643;798.463058;2024-08-23T17:12:12.984Z;27.8580521378451
47.580237;12.079436;798.7573;2024-08-23T17:12:15.816Z;28.657122489159622
47.580351;12.079297;799.044548;2024-08-23T17:12:19.047Z;28.54043366922315
47.580478;12.079203;799.320788;2024-08-23T17:12:22.004Z;28.995196893238106
47.580663;12.079119;799.697315;2024-08-23T17:12:27.371Z;29.090877987888582
47.580787;12.079005;799.98126;2024-08-23T17:12:31.001Z;29.858085419607946
47.581015;12.07872;800.561635;2024-08-23T17:12:39.468Z;29.395211919093025
47.581404;12.078294;801.658081;2024-08-23T17:12:50.772Z;28.6315481721688
47.581709;12.077808;802.715555;2024-08-23T17:13:00.660Z;28.470792664325824
47.581863;12.07744;803.405443;2024-08-23T17:13:07.264Z;29.165959585753253
47.581991;12.076995;804.1761;2024-08-23T17:13:15.101Z;28.25988339648968
47.582095;12.076433;805.156843;2024-08-23T17:13:24.570Z;29.835729382927177
47.582172;12.075797;806.852031;2024-08-23T17:13:37.415Z;29.509720060360646
47.582215;12.075408;807.886172;2024-08-23T17:13:45.162Z;28.68541217394765
47.582264;12.074975;809.038006;2024-08-23T17:13:53.645Z;28.063432735454562
47.582324;12.074465;810.396169;2024-08-23T17:14:03.807Z;29.596936187082708
47.582345;12.074286;810.872817;2024-08-23T17:14:07.736Z;28.862730077373694
47.582363;12.074125;811.300956;2024-08-23T17:14:11.445Z;29.538908155986732
47.582388;12.073901;811.8966;2024-08-23T17:14:16.639Z;28.12278617060282
47.582454;12.073448;814.263966;2024-08-23T17:14:28.261Z;28.620312488523115
47.582626;12.07281;817.964659;2024-08-23T17:14:48.461Z;28.922621849859095
47.582744;12.072507;819.849146;2024-08-23T17:14:59.359Z;28.943490296882374
47.583181;12.071591;825.892172;2024-08-23T17:15:39.560Z;28.69496726426038
47.583242;12.071393;827.19954;2024-08-23T17:15:47.785Z;29.23142496617375
47.583334;12.070929;830.318919;2024-08-23T17:16:06.456Z;28.386189785308705
47.583385;12.070082;835.803712;2024-08-23T17:16:38.983Z;28.848810257489355
47.583428;12.069779;837.800817;2024-08-23T17:16:50.494Z;28.93514781585595
47.583459;12.06956;839.244113;2024-08-23T17:16:58.435Z;29.132219417029376
47.583596;12.068843;843.864643;2024-08-23T17:17:23.543Z;29.230807439044444
47.583617;12.068106;846.740268;2024-08-23T17:17:44.756Z;28.312678954081065
47.583622;12.067993;847.181725;2024-08-23T17:17:47.808Z;28.10794291463219
47.583671;12.067621;848.659291;2024-08-23T17:17:57.928Z;29.513838410949255
47.583749;12.067332;849.872747;2024-08-23T17:18:06.201Z;29.041157005989795
47.583789;12.067189;850.476239;2024-08-23T17:18:10.050Z;28.500756731721722
47.583898;12.065913;854.204009;2024-08-23T17:18:36.805Z;29.65057598776126
47.583935;12.065696;854.335575;2024-08-23T17:18:40.437Z;28.93283731714643
47.584054;12.065262;854.610955;2024-08-23T17:18:47.165Z;29.464648592031914
47.584152;12.06502;854.776871;2024-08-23T17:18:50.705Z;28.908759240705056
47.584202;12.064697;854.971667;2024-08-23T17:18:54.765Z;29.905373962440994
47.584196;12.064454;855.114599;2024-08-23T17:18:57.336Z;29.7526704212216
47.584165;12.063816;855.490589;2024-08-23T17:19:02.905Z;28.750517925760462
47.58416;12.063602;855.136584;2024-08-23T17:19:04.573Z;29.36078547547718
47.584206;12.062365;851.102709;2024-08-23T17:19:12.744Z;29.197687974792572
47.584224;12.0621;850.235487;2024-08-23T17:19:14.384Z;29.559315778766173
47.584274;12.061353;847.791259;2024-08-23T17:19:18.973Z;28.39253826970995
47.584304;12.06102;846.632718;2024-08-23T17:19:20.996Z;29.21802572999922
47.584274;12.059178;838.254794;2024-08-23T17:19:32.165Z;29.404212243424794
47.584222;12.058643;835.797047;2024-08-23T17:19:35.461Z;27.99563025678844
47.584164;12.058182;833.718877;2024-08-23T17:19:38.364Z;28.283370743667113
47.584148;12.057723;831.734689;2024-08-23T17:19:41.228Z;27.85538391111995
47.58422;12.05723;829.557047;2024-08-23T17:19:44.389Z;28.74029658277772
47.584184;12.056591;826.788824;2024-08-23T17:19:48.362Z;29.23377112789798
47.584118;12.056238;825.207429;2024-08-23T17:19:50.611Z;29.626178526048015
47.584026;12.055906;823.657911;2024-08-23T17:19:52.772Z;28.91204739020989
47.58384;12.055378;820.11036;2024-08-23T17:19:56.326Z;29.689307772785646
47.583762;12.054989;817.558288;2024-08-23T17:19:58.726Z;28.184949270892556
47.583694;12.054188;812.481364;2024-08-23T17:20:03.486Z;28.023308780322424
47.583601;12.053816;809.98648;2024-08-23T17:20:05.790Z;28.84722615055169
47.583608;12.053368;807.168416;2024-08-23T17:20:08.371Z;29.067032724469655
47.583665;12.053109;804.96428;2024-08-23T17:20:09.933Z;28.858652625952953
47.583989;12.05279;799.556677;2024-08-23T17:20:13.206Z;27.84127894998006
47.584085;12.052585;797.216275;2024-08-23T17:20:14.617Z;28.830439980243607
47.584085;12.052324;794.768619;2024-08-23T17:20:16.088Z;28.222765249747575
47.583895;12.050992;782.00084;2024-08-23T17:20:23.731Z;29.209836274415018
47.583656;12.050317;773.742326;2024-08-23T17:20:27.974Z;29.058299123048425
47.583322;12.049598;764.178246;2024-08-23T17:20:32.816Z;28.405060106836324
47.58325;12.049278;760.482662;2024-08-23T17:20:34.690Z;28.618066541331654
47.583165;12.047394;741.712626;2024-08-23T17:20:45.284Z;28.345393239055525
47.583178;12.047278;740.622832;2024-08-23T17:20:45.935Z;28.843660451363416
47.583217;12.047209;739.788529;2024-08-23T17:20:46.446Z;29.35257116025062
47.58333;12.047127;738.059924;2024-08-23T17:20:47.517Z;28.38213697683223
47.583495;12.047085;735.759691;2024-08-23T17:20:48.910Z;29.12702325775892
47.583573;12.046996;734.407332;2024-08-23T17:20:49.737Z;28.60987119081378
47.583732;12.046506;729.368028;2024-08-23T17:20:52.823Z;28.478563583868826
47.583864;12.046316;726.977199;2024-08-23T17:20:54.389Z;28.82148482002272
47.583856;12.046223;726.28314;2024-08-23T17:20:54.910Z;28.357378838790314
47.583775;12.046209;725.38811;2024-08-23T17:20:55.601Z;28.59817534732641
47.583772;12.046213;725.343827;2024-08-23T17:20:55.636Z;28.276061053705575
47.583591;12.046514;722.358563;2024-08-23T17:20:57.948Z;29.857362566458196
47.583443;12.046651;720.443569;2024-08-23T17:20:59.460Z;28.892631775985866
47.583108;12.046589;716.738264;2024-08-23T17:21:02.348Z;28.52513724600371
47.582799;12.04657;713.343944;2024-08-23T17:21:04.984Z;28.981989955367112
47.582588;12.046691;710.860916;2024-08-23T17:21:06.923Z;28.818835975154585
47.582517;12.046672;710.069067;2024-08-23T17:21:07.540Z;28.76451520023339
47.582493;12.046581;709.345709;2024-08-23T17:21:08.104Z;29.182083350021713
47.582557;12.046493;708.387672;2024-08-23T17:21:08.853Z;29.253753855023653
47.582752;12.046369;706.152605;2024-08-23T17:21:10.682Z;28.609749426194735
47.582959;12.046154;703.529627;2024-08-23T17:21:12.851Z;28.58709087967766
47.583414;12.045503;696.967332;2024-08-23T17:21:18.305Z;28.737474151424177
47.583619;12.045378;694.666945;2024-08-23T17:21:20.203Z;27.72403941763221
47.583976;12.045254;690.861706;2024-08-23T17:21:23.346Z;28.117404468900723
47.584552;12.045186;684.912194;2024-08-23T17:21:28.267Z;29.55843713372226
47.585;12.044979;680.096301;2024-08-23T17:21:32.264Z;29.69748385675064
47.58569;12.044756;672.848603;2024-08-23T17:21:38.318Z;28.75048198022181
47.585843;12.044726;671.264707;2024-08-23T17:21:39.660Z;29.163278481527882
47.586684;12.044548;665.950082;2024-08-23T17:21:47.173Z;29.030625077271768
47.586947;12.044591;664.374529;2024-08-23T17:21:49.642Z;30.41444040422762
47.587316;12.04477;662.062668;2024-08-23T17:21:53.367Z;29.434787455717288
47.587676;12.045022;659.864957;2024-08-23T17:21:57.371Z;28.811041204259617
47.587768;12.045115;659.655826;2024-08-23T17:21:58.540Z;28.39722977969979
47.587778;12.045127;659.631664;2024-08-23T17:21:58.675Z;28.071776839871212
47.587953;12.045377;659.175242;2024-08-23T17:22:01.277Z;28.97673181793361
47.588382;12.046354;657.698461;2024-08-23T17:22:10.377Z;28.44182462735785
47.588703;12.046798;656.873957;2024-08-23T17:22:15.537Z;28.108873145201162
47.589712;12.047957;654.842926;2024-08-23T17:22:30.361Z;28.49671355787874
47.589696;12.048044;654.748716;2024-08-23T17:22:31.063Z;28.279225998192803
47.589679;12.048124;654.661087;2024-08-23T17:22:31.693Z;29.663570817536282
47.589596;12.048578;654.169662;2024-08-23T17:22:35.333Z;29.260819878474727
47.589585;12.048871;653.863082;2024-08-23T17:22:37.537Z;28.81601367934169
47.589647;12.049252;653.284319;2024-08-23T17:22:40.441Z;29.559972069445013
47.589743;12.049505;652.823853;2024-08-23T17:22:42.581Z;28.85868415382381
47.589882;12.049744;652.323259;2024-08-23T17:22:44.813Z;28.38935789933587
47.589923;12.049797;652.19533;2024-08-23T17:22:45.389Z;29.58156203863483
47.58997;12.049861;652.045247;2024-08-23T17:22:46.066Z;29.08945502184233
47.590588;12.050708;650.06595;2024-08-23T17:22:54.864Z;28.301376922836774
47.591136;12.051448;648.67772;2024-08-23T17:23:02.856Z;28.724830660958197
47.591403;12.051893;648.006248;2024-08-23T17:23:07.236Z;28.38219087330762
47.59157;12.052332;647.43804;2024-08-23T17:23:11.162Z;28.128600134517832
47.591622;12.05258;647.145257;2024-08-23T17:23:13.282Z;29.283088773765822
47.591742;12.053732;646.270642;2024-08-23T17:23:23.075Z;29.774708320235064
47.591757;12.053855;646.21668;2024-08-23T17:23:24.129Z;28.12071621309043
47.591899;12.05431;646.000238;2024-08-23T17:23:29.106Z;29.101484618345285
47.592039;12.054601;645.84592;2024-08-23T17:23:32.598Z;28.494678715439086
47.592488;12.055245;645.446036;2024-08-23T17:23:40.537Z;28.57643730811765
47.592746;12.05564;645.108318;2024-08-23T17:23:45.093Z;28.523803037880565
47.592813;12.055742;645.013217;2024-08-23T17:23:46.481Z;28.388004615160092
47.592964;12.056166;644.692966;2024-08-23T17:23:50.050Z;28.844260813972415
47.593032;12.056475;644.475875;2024-08-23T17:23:52.428Z;28.40452494179448
47.593085;12.057015;644.111409;2024-08-23T17:23:56.777Z;28.95522841288992
47.593046;12.057696;643.654933;2024-08-23T17:24:03.152Z;28.79488094527543
47.592954;12.058472;643.670616;2024-08-23T17:24:11.114Z;28.700525976566794
47.592765;12.060073;643.805597;2024-08-23T17:24:28.836Z;28.366218168979202
47.592727;12.060667;643.546738;2024-08-23T17:24:35.200Z;28.531614334715833
47.592744;12.060936;643.267936;2024-08-23T17:24:37.999Z;29.197695612912877
47.592818;12.061265;642.910051;2024-08-23T17:24:41.137Z;29.07045859381219
47.593315;12.06283;641.125014;2024-08-23T17:24:53.928Z;28.331222377600724
47.593433;12.063238;640.204001;2024-08-23T17:24:56.882Z;28.869666152714615
47.593466;12.063518;639.582005;2024-08-23T17:24:58.761Z;29.195693561685896
47.593466;12.06447;637.498792;2024-08-23T17:25:05.058Z;27.985297359439315
47.593471;12.064543;637.338228;2024-08-23T17:25:05.542Z;29.091680096189968
47.593522;12.06489;636.561083;2024-08-23T17:25:07.963Z;28.488688120527076
47.593641;12.065182;635.814507;2024-08-23T17:25:10.326Z;29.10529933429658
47.594061;12.066043;633.950751;2024-08-23T17:25:18.004Z;28.43837042172874
47.594182;12.066405;633.299213;2024-08-23T17:25:20.877Z;27.91755894966774
47.594389;12.067228;631.882735;2024-08-23T17:25:27.096Z;28.006228781058418
47.594467;12.067723;631.062995;2024-08-23T17:25:30.762Z;28.844042473330692
47.594575;12.06909;629.713081;2024-08-23T17:25:41.502Z;28.949861250860742
47.594666;12.070039;628.807636;2024-08-23T17:25:49.361Z;28.367841687447797
47.59471;12.070736;628.193438;2024-08-23T17:25:55.121Z;29.139296229388687
47.594707;12.070967;628.01228;2024-08-23T17:25:56.858Z;27.98923996886552
47.594688;12.071148;627.86865;2024-08-23T17:25:58.203Z;28.786960100676342
47.594632;12.071503;627.582784;2024-08-23T17:26:00.968Z;28.214491900118773
47.594605;12.071921;627.253534;2024-08-23T17:26:04.427Z;28.49408194609892
47.59463;12.072124;627.091731;2024-08-23T17:26:06.001Z;28.843699335658208
47.594675;12.07229;626.951449;2024-08-23T17:26:07.989Z;28.389793317358023
47.594751;12.072448;626.799277;2024-08-23T17:26:09.502Z;28.627722227885087
47.595116;12.073102;626.133204;2024-08-23T17:26:16.815Z;29.323146404607222
47.595145;12.07342;625.881029;2024-08-23T17:26:19.201Z;28.531554065238424
47.595095;12.07368;625.668563;2024-08-23T17:26:21.950Z;29.23784605603257
47.59503;12.073849;625.515673;2024-08-23T17:26:23.326Z;28.25514657267119
47.594955;12.074017;625.357342;2024-08-23T17:26:25.015Z;29.08490208895764
47.594713;12.074476;624.899481;2024-08-23T17:26:29.450Z;29.540784310328952
47.594652;12.074639;624.752985;2024-08-23T17:26:30.858Z;27.584177749936355
47.594609;12.074859;624.572982;2024-08-23T17:26:32.586Z;28.421552372264763
47.594596;12.075128;624.361044;2024-08-23T17:26:35.126Z;29.10853606359027
47.594661;12.076224;623.855579;2024-08-23T17:26:44.877Z;28.718477306978503
47.594817;12.078088;623.414518;2024-08-23T17:27:00.399Z;29.005572936685656
47.594854;12.078319;623.814425;2024-08-23T17:27:03.415Z;28.51800740664209
47.594911;12.078513;624.170853;2024-08-23T17:27:06.221Z;28.86329489373645
47.595144;12.078929;625.08169;2024-08-23T17:27:15.639Z;28.742161382303962
47.59541;12.079307;626.00188;2024-08-23T17:27:26.823Z;29.403891030829904
47.595492;12.079393;626.252734;2024-08-23T17:27:30.354Z;28.947210421650606
47.595847;12.079917;627.503783;2024-08-23T17:27:45.127Z;28.9888013310376
47.595962;12.080194;627.963535;2024-08-23T17:27:51.226Z;28.614061516938765
47.596086;12.080723;628.699744;2024-08-23T17:28:00.761Z;28.576196887963754
47.59616;12.081325;629.504141;2024-08-23T17:28:10.810Z;28.60372090609019
47.596224;12.081541;629.814282;2024-08-23T17:28:14.359Z;29.01722607118915
47.596551;12.082118;630.805055;2024-08-23T17:28:26.007Z;28.609507759589867
47.59664;12.082485;630.855692;2024-08-23T17:28:30.522Z;28.899887428448206
47.596667;12.082693;630.336711;2024-08-23T17:28:32.788Z;29.79270039932272
47.596672;12.082995;629.596553;2024-08-23T17:28:35.058Z;29.190562351715844
47.596638;12.083427;628.530918;2024-08-23T17:28:38.035Z;28.59198823391608
47.596584;12.083666;627.913345;2024-08-23T17:28:39.675Z;29.35560696108197
47.596514;12.083849;627.397861;2024-08-23T17:28:40.966Z;28.550962313489222
47.596153;12.084492;625.347892;2024-08-23T17:28:46.112Z;27.735937732411074
47.596035;12.084931;624.011166;2024-08-23T17:28:49.104Z;28.250956844541296
47.596026;12.085157;623.226522;2024-08-23T17:28:50.583Z;27.81960403948707
47.596072;12.085621;621.601088;2024-08-23T17:28:53.611Z;28.579243257979346
47.596044;12.085823;620.886353;2024-08-23T17:28:54.913Z;28.764209189594776
47.595976;12.085978;620.245471;2024-08-23T17:28:56.055Z;29.59321865613764
47.59589;12.08607;619.700465;2024-08-23T17:28:57.045Z;28.91846368688208
47.595616;12.086138;618.272658;2024-08-23T17:28:59.588Z;28.645449735595566
47.59494;12.08623;615.235739;2024-08-23T17:29:05.897Z;29.169702790591742
47.594782;12.086291;615.035694;2024-08-23T17:29:07.545Z;27.649432345496056
47.594671;12.086392;614.876127;2024-08-23T17:29:08.871Z;28.872807279054282
47.594593;12.086519;614.734192;2024-08-23T17:29:10.127Z;29.140432596943484
47.594447;12.086905;614.368506;2024-08-23T17:29:14.086Z;28.015706877110077
47.594178;12.087783;613.571667;2024-08-23T17:29:23.619Z;29.326877021603465
47.594153;12.087862;613.499561;2024-08-23T17:29:24.548Z;28.924248203747204
47.594131;12.087986;613.393614;2024-08-23T17:29:26.058Z;28.5473560430496
47.594091;12.088619;613.707052;2024-08-23T17:29:33.405Z;29.07139093305314
47.594087;12.090008;615.714258;2024-08-23T17:29:53.421Z;29.8903464289022
47.594058;12.090357;616.222397;2024-08-23T17:29:59.055Z;28.845933127529246
47.593675;12.092343;623.17374;2024-08-23T17:30:44.112Z;28.879110293150166
47.593652;12.092661;624.476883;2024-08-23T17:30:54.144Z;28.525319550229877
47.593755;12.094051;629.445463;2024-08-23T17:31:41.441Z;28.330077815267604
47.593724;12.094399;630.418289;2024-08-23T17:31:52.262Z;29.170167908272123
47.593537;12.094983;632.20997;2024-08-23T17:32:07.609Z;28.326958087045565
47.593513;12.095423;633.433375;2024-08-23T17:32:14.721Z;28.790783118609696
47.59357;12.095803;634.512249;2024-08-23T17:32:19.351Z;28.516171276617442
47.593753;12.096286;634.472403;2024-08-23T17:32:23.923Z;28.994489912873195
47.5942;12.097085;631.395982;2024-08-23T17:32:30.795Z;28.921831052643473
47.594305;12.097376;630.417967;2024-08-23T17:32:32.770Z;29.27376997212895
47.594918;12.099815;623.14294;2024-08-23T17:32:48.910Z;28.499991800572626
47.595092;12.100529;621.103955;2024-08-23T17:32:54.581Z;28.620062532353312
47.595556;12.103483;619.54235;2024-08-23T17:33:22.463Z;28.265618142108845
47.595608;12.104249;620.250117;2024-08-23T17:33:30.886Z;28.532853369961945
47.595599;12.104579;620.553744;2024-08-23T17:33:35.163Z;28.943650246522424
47.595584;12.105539;621.436539;2024-08-23T17:33:48.632Z;29.133494308322675
47.595581;12.105855;621.727076;2024-08-23T17:33:53.713Z;28.293917337911186
47.59555;12.107725;625.542881;2024-08-23T17:34:28.683Z;29.18980296005283
47.595576;12.1095;629.8611;2024-08-23T17:35:03.675Z;29.432818929402476
47.595543;12.110007;631.259579;2024-08-23T17:35:14.231Z;28.96171745161185
47.595631;12.110559;632.816914;2024-08-23T17:35:26.907Z;29.69339790627903
47.595655;12.111249;634.71388;2024-08-23T17:35:42.782Z;28.36810540044821
47.595663;12.1116;635.462716;2024-08-23T17:35:50.073Z;28.13267264834429
47.595651;12.111765;635.715358;2024-08-23T17:35:53.683Z;27.86563987554786
47.595466;12.112208;636.508597;2024-08-23T17:36:03.639Z;29.503022155744592
47.595447;12.112299;636.653619;2024-08-23T17:36:05.223Z;29.08218282817703
47.595439;12.112486;636.93887;2024-08-23T17:36:08.282Z;28.72720766454477
47.595504;12.112983;637.709573;2024-08-23T17:36:16.456Z;28.89498431315991
47.595543;12.113106;637.916487;2024-08-23T17:36:18.466Z;28.192255476350812
47.595802;12.113625;638.899393;2024-08-23T17:36:28.160Z;29.97787598980841
47.595982;12.113924;638.900988;2024-08-23T17:36:33.343Z;28.81961059098761
47.596413;12.114437;637.165881;2024-08-23T17:36:39.346Z;28.809697397302447
47.596484;12.114726;636.514687;2024-08-23T17:36:41.338Z;29.117883311949345
47.596546;12.115298;635.288141;2024-08-23T17:36:44.991Z;28.995504615868356
47.596762;12.115911;633.823844;2024-08-23T17:36:49.417Z;28.866942012139564
47.596844;12.116359;632.773358;2024-08-23T17:36:52.466Z;28.359762772277342
47.596836;12.116587;632.247341;2024-08-23T17:36:54.004Z;28.990734178567998
47.596775;12.116774;631.768736;2024-08-23T17:36:55.400Z;29.696012248237516
47.596726;12.116854;631.519737;2024-08-23T17:36:56.124Z;29.427710023077488
47.596606;12.116936;631.068307;2024-08-23T17:36:57.417Z;29.551593313319696
47.596546;12.116942;630.862845;2024-08-23T17:36:58.004Z;28.499392161784407
47.596348;12.116866;630.164059;2024-08-23T17:37:00.070Z;28.26019758987071
47.59611;12.116746;629.305186;2024-08-23T17:37:02.570Z;28.692106539950174
47.595591;12.116493;627.454686;2024-08-23T17:37:08.187Z;28.782862456144347
47.595389;12.116538;627.220258;2024-08-23T17:37:10.420Z;29.302095759235474
47.595222;12.116716;626.984226;2024-08-23T17:37:12.701Z;27.90876768514259
47.594246;12.117952;625.511226;2024-08-23T17:37:29.139Z;29.519775159730305
47.594222;12.118064;625.420272;2024-08-23T17:37:30.075Z;28.675996050710506
47.594202;12.118474;625.591676;2024-08-23T17:37:33.573Z;28.54155946502629
47.594178;12.118788;625.75096;2024-08-23T17:37:36.665Z;28.248947812369916
47.594171;12.118902;625.808659;2024-08-23T17:37:37.872Z;27.927571664067113
47.594087;12.120028;626.379679;2024-08-23T17:37:50.338Z;29.091585291980955
47.594079;12.12014;626.436448;2024-08-23T17:37:52.037Z;28.7166589835942
47.59405;12.120378;626.558354;2024-08-23T17:37:56.002Z;28.035019550129473
47.593927;12.121007;627.285447;2024-08-23T17:38:07.540Z;28.03246061396819
47.593844;12.121415;628.086279;2024-08-23T17:38:14.775Z;28.512107650354935
47.593831;12.121607;628.448898;2024-08-23T17:38:17.912Z;29.514510762644697
47.593878;12.121876;628.971089;2024-08-23T17:38:22.741Z;28.550204324318198
47.594101;12.122465;630.240431;2024-08-23T17:38:34.111Z;27.928428523440946
47.594138;12.122846;630.963783;2024-08-23T17:38:40.756Z;28.55712846795703
47.594108;12.123214;631.660355;2024-08-23T17:38:47.070Z;28.543638215126165
47.593917;12.124947;636.688257;2024-08-23T17:39:25.836Z;27.331556678529214
47.593732;12.125542;638.583296;2024-08-23T17:39:40.366Z;28.652852566741092
47.593559;12.125995;640.171703;2024-08-23T17:39:51.637Z;28.56453273489566
47.593504;12.126328;641.295557;2024-08-23T17:39:59.415Z;29.02810318240671
47.59351;12.126461;641.732513;2024-08-23T17:40:02.328Z;29.60447804747267
47.593569;12.126673;642.484311;2024-08-23T17:40:07.963Z;29.243282514773878
47.593785;12.127233;644.599064;2024-08-23T17:40:23.009Z;28.545555654722584
47.593824;12.127461;645.370124;2024-08-23T17:40:28.716Z;28.126737045629163
47.593843;12.128009;647.168861;2024-08-23T17:40:42.673Z;29.96667990162493
47.593864;12.128569;648.682001;2024-08-23T17:40:55.706Z;28.709609217007245
47.59386;12.129086;649.683566;2024-08-23T17:41:06.089Z;28.686964645956472
47.593769;12.129362;650.278694;2024-08-23T17:41:11.377Z;28.667937456445
47.593631;12.129531;650.792804;2024-08-23T17:41:15.514Z;28.779042380383927
47.59337;12.129703;651.613221;2024-08-23T17:41:22.178Z;28.60781979403803
47.593208;12.129807;652.120299;2024-08-23T17:41:26.295Z;28.393168996559883
47.593057;12.129957;652.642377;2024-08-23T17:41:30.861Z;28.406570529379803
47.592945;12.130152;653.138557;2024-08-23T17:41:34.787Z;28.663623364892
47.592895;12.13028;653.39968;2024-08-23T17:41:37.198Z;28.408287614433117
47.59281;12.130594;653.697919;2024-08-23T17:41:42.224Z;28.323577108661418
47.592797;12.130636;653.738652;2024-08-23T17:41:42.744Z;28.733215113845947
47.592702;12.130987;654.072026;2024-08-23T17:41:48.066Z;28.55251139128957
47.592617;12.131179;654.274471;2024-08-23T17:41:50.716Z;29.431996494291344
47.592008;12.132131;655.431076;2024-08-23T17:42:06.826Z;27.354515095803492
47.59187;12.132478;655.723465;2024-08-23T17:42:12.366Z;29.22575342596123
47.591822;12.132764;655.69677;2024-08-23T17:42:17.343Z;29.303042596248815
47.5918;12.133064;655.669437;2024-08-23T17:42:22.201Z;27.643304883795924
47.591833;12.133503;655.629428;2024-08-23T17:42:27.800Z;28.508656202959827
47.592046;12.135044;655.471952;2024-08-23T17:42:40.609Z;28.494279567002103
47.59208;12.135176;655.216832;2024-08-23T17:42:41.603Z;27.97624415264109
47.592384;12.135834;653.776762;2024-08-23T17:42:47.637Z;28.29109165620456
47.592751;12.136399;652.360428;2024-08-23T17:42:52.969Z;28.124712077267084
47.592837;12.136511;652.053995;2024-08-23T17:42:54.211Z;29.556135221711813
47.593018;12.136639;651.517132;2024-08-23T17:42:56.132Z;29.14783919657373
47.593458;12.136668;650.541282;2024-08-23T17:43:00.397Z;29.315777547497078
47.593908;12.136772;650.063211;2024-08-23T17:43:05.568Z;29.040836032021616
47.594436;12.136831;649.507394;2024-08-23T17:43:12.904Z;28.115474114391386
47.595283;12.137177;649.061775;2024-08-23T17:43:25.147Z;28.417739866860114
47.595486;12.137305;649.384303;2024-08-23T17:43:28.729Z;28.92468728061396
47.595861;12.137673;650.041784;2024-08-23T17:43:37.284Z;28.068936095554026
47.596511;12.13817;651.111056;2024-08-23T17:43:52.915Z;29.036499215086195
47.597846;12.139156;656.817631;2024-08-23T17:44:36.744Z;28.559837300920933
47.598195;12.139515;658.604931;2024-08-23T17:44:52.770Z;28.4925895962252
47.598441;12.139858;660.304426;2024-08-23T17:45:06.484Z;29.035479984101745
47.599461;12.140977;667.069695;2024-08-23T17:45:56.473Z;28.90213165574302
47.599722;12.141367;668.693287;2024-08-23T17:46:06.935Z;28.49951691709046
47.599885;12.141785;669.134075;2024-08-23T17:46:14.889Z;29.259664901682125
47.600007;12.141942;669.352749;2024-08-23T17:46:18.588Z;28.13946833620005
47.600561;12.14245;670.23453;2024-08-23T17:46:28.698Z;28.98796780347213
47.600652;12.142566;670.396978;2024-08-23T17:46:30.685Z;28.976550628984192
47.600743;12.142791;670.636482;2024-08-23T17:46:33.614Z;28.525226780343004
47.600877;12.143475;671.898832;2024-08-23T17:46:41.127Z;28.84306651112106
47.600881;12.143667;672.459982;2024-08-23T17:46:43.219Z;28.05444321180735
47.600876;12.143926;673.2169;2024-08-23T17:46:46.698Z;29.14201350960345
47.60081;12.144285;674.303916;2024-08-23T17:46:53.884Z;28.587548931778507
47.600711;12.144465;674.982484;2024-08-23T17:46:59.247Z;28.41863848974048
47.600616;12.144571;675.497536;2024-08-23T17:47:04.132Z;29.204504612918445
47.600541;12.144616;675.848048;2024-08-23T17:47:07.830Z;28.32782815472862
47.599592;12.144833;680.144003;2024-08-23T17:47:48.358Z;27.97576935181822
47.59937;12.144928;681.257772;2024-08-23T17:47:57.912Z;27.90168541323805
47.599282;12.145013;681.764;2024-08-23T17:48:02.310Z;28.98300497567282
47.599217;12.145155;682.321856;2024-08-23T17:48:07.150Z;28.039785323751858
47.599153;12.145545;683.626509;2024-08-23T17:48:16.887Z;29.557397090992183
47.599154;12.145798;684.448874;2024-08-23T17:48:21.706Z;27.63903529605814
47.599215;12.14614;685.59874;2024-08-23T17:48:27.589Z;29.528228184145018
47.599373;12.146628;687.358298;2024-08-23T17:48:39.004Z;28.785508733601308
47.599536;12.146926;687.012981;2024-08-23T17:48:45.703Z;28.631643444064803
47.599808;12.147067;686.452553;2024-08-23T17:48:51.932Z;28.322540456595522
47.600274;12.147199;685.529799;2024-08-23T17:48:57.714Z;28.794568057176033
47.600408;12.147308;685.232539;2024-08-23T17:48:59.137Z;28.576182648787576
47.600425;12.147464;685.025289;2024-08-23T17:49:00.300Z;29.14665094100826
47.600409;12.147706;684.706382;2024-08-23T17:49:01.841Z;28.652113824331018
47.600127;12.148718;681.248072;2024-08-23T17:49:08.519Z;28.670150880730937
47.600117;12.148817;680.738702;2024-08-23T17:49:09.094Z;28.41319389389307
47.600093;12.149044;679.569526;2024-08-23T17:49:10.545Z;28.566527188139464
47.600116;12.149336;678.073615;2024-08-23T17:49:12.323Z;28.74890088444603
47.600263;12.149701;675.910303;2024-08-23T17:49:15.004Z;27.739915803671686
47.600313;12.149802;675.272745;2024-08-23T17:49:15.729Z;27.92090728894714
47.600612;12.150415;671.423063;2024-08-23T17:49:20.129Z;28.966632047011355
47.600766;12.1506;670.127775;2024-08-23T17:49:21.838Z;28.68043271906397
47.600886;12.150711;669.513224;2024-08-23T17:49:23.050Z;28.503008331823658
